,Date,Time,Energy (MeV),Accumulated Dose,Pressure,Radium target mass (g),Extraction,Date and Time,Elapsed time (s),dt (s),Integrated Power (kWhr from Acc),Dose rate (Gy/s),power,electrons,reaction rate per gram,reactions per second,Radium-225,Actinium-225,Radium-225 Activity (mCi),Actinium-225 Activity (mCi)
0,,,13.6,,,0.0411,NO,2022-10-03 05:47:00,5245020.0,5245020.0,167.54925,,114.99999999999999,52849264705882.34,2.5381999999999997e-06,5513236.351102939,4496206613922.608,2993191305679.7676,0.06529505421444447,0.06543007078143341
1,,,13.6,,,0.0411,NO,2022-10-03 06:47:00,5248620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,4507356963565.215,2993173321473.0444,0.06545698242347506,0.06542967765323054
2,,,13.6,,,0.0411,NO,2022-10-03 07:47:00,5252220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,4518485744370.379,2993176958468.441,0.06561859740437113,0.06542975715662405
3,,,13.6,,,0.0411,NO,2022-10-03 08:47:00,5255820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,4529592998060.087,2993202111989.441,0.06577989976302993,0.06543030700342346
4,,,13.6,,,0.0411,NO,2022-10-03 09:47:00,5259420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,4540678766275.622,2993248677745.0205,0.0659408901041768,0.065431324913865
5,,,13.6,,,0.0411,NO,2022-10-03 10:47:00,5263020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,4551743090577.716,2993316551828.37,0.06610156903136719,0.06543280861658368
6,,,13.6,,,0.0411,NO,2022-10-03 11:47:00,5266620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,4562786012446.708,2993405630715.619,0.06626193714698912,0.06543475584858545
7,,,13.6,,,0.0411,NO,2022-10-03 12:47:00,5270220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,4573807573282.699,2993515811264.5664,0.06642199505226541,0.06543716435521937
8,,,13.6,,,0.0411,NO,2022-10-03 13:47:00,5273820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,4584807814405.708,2993646990713.413,0.06658174334725583,0.06544003189015002
9,,,13.6,,,0.0411,NO,2022-10-03 14:47:00,5277420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,4595786777055.824,2993799066679.4995,0.06674118263085947,0.06544335621532973
10,,,13.6,,,0.0411,NO,2022-10-03 15:47:00,5281020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,4606744502393.364,2993971937158.048,0.06690031350081686,0.06544713510097129
11,,,13.6,,,0.0411,NO,2022-10-03 16:47:00,5284620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,4617681031499.026,2994165500520.907,0.06705913655371235,0.06545136632552033
12,,,13.6,,,0.0411,NO,2022-10-03 17:47:00,5288220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,4628596405374.042,2994379655515.3022,0.06721765238497622,0.06545604767562811
13,,,13.6,,,0.0411,NO,2022-10-03 18:47:00,5291820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,4639490664940.334,2994614301262.5874,0.06737586158888705,0.06546117694612423
14,,,13.6,,,0.0411,NO,2022-10-03 19:47:00,5295420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,4650363851040.665,2994869337257.0034,0.06753376475857378,0.0654667519399894
15,,,13.6,,,0.0411,NO,2022-10-03 20:47:00,5299020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,4661216004438.794,2995144663364.439,0.06769136248601809,0.06547277046832846
16,,,13.6,,,0.0411,NO,2022-10-03 21:47:00,5302620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,4672047165819.627,2995440179821.1953,0.06784865536205652,0.06547923035034335
17,,,13.6,,,0.0411,NO,2022-10-03 22:47:00,5306220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,4682857375789.372,2995755787232.7554,0.06800564397638273,0.06548612941330612
18,,,13.6,,,0.0411,NO,2022-10-03 23:47:00,5309820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,4693646674875.688,2996091386572.557,0.06816232891754967,0.06549346549253225
19,,,13.6,,,0.0411,NO,2022-10-04 00:47:00,5313420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,4704415103527.842,2996446879180.7695,0.06831871077297184,0.06550123643135379
20,,,13.6,,,0.0411,NO,2022-10-04 01:47:00,5317020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,4715162702116.853,2996822166763.073,0.0684747901289275,0.06550944008109277
21,,,13.6,,,0.0411,NO,2022-10-04 02:47:00,5320620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,4725889510935.65,2997217151389.445,0.06863056757056075,0.06551807430103454
22,,,13.6,,,0.0411,NO,2022-10-04 03:47:00,5324220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,4736595570199.223,2997631735492.946,0.06878604368188389,0.06552713695840144
23,,,13.6,,,0.0411,NO,2022-10-04 04:47:00,5327820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,4747280920044.767,2998065821868.5137,0.06894121904577945,0.0655366259283262
24,,,13.6,,,0.0411,NO,2022-10-04 05:47:00,5331420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,4757945600531.84,2998519313671.7583,0.06909609424400252,0.06554653909382578
25,,,13.6,,,0.0411,NO,2022-10-04 06:47:00,5335020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,4768589651642.51,2998992114417.7617,0.06925066985718284,0.06555687434577502
26,,,13.6,,,0.0411,NO,2022-10-04 07:47:00,5338620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,4779213113281.504,2999484127979.8813,0.069404946464827,0.0655676295828806
27,,,13.6,,,0.0411,NO,2022-10-04 08:47:00,5342220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,4789816025276.359,2999995258588.5566,0.0695589246453206,0.0655788027116548
28,,,13.6,,,0.0411,NO,2022-10-04 09:47:00,5345820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,4800398427377.573,3000525410830.121,0.06971260497593045,0.06559039164638966
29,,,13.6,,,0.0411,NO,2022-10-04 10:47:00,5349420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,4810960359258.75,3001074489645.6157,0.0698659880328067,0.065602394309131
30,,,13.6,,,0.0411,NO,2022-10-04 11:47:00,5353020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,4821501860516.751,3001642400329.6094,0.07001907439098505,0.06561480862965263
31,,,13.6,,,0.0411,NO,2022-10-04 12:47:00,5356620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,4832022970671.843,3002229048529.019,0.07017186462438883,0.06562763254543053
32,,,13.6,,,0.0411,NO,2022-10-04 13:47:00,5360220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,4842523729167.845,3002834340241.9365,0.07032435930583121,0.06564086400161727
33,,,13.6,,,0.0411,NO,2022-10-04 14:47:00,5363820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,4853004175372.278,3003458181816.458,0.07047655900701733,0.06565450095101635
34,,,13.6,,,0.0411,NO,2022-10-04 15:47:00,5367420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,4863464348576.515,3004100479949.5176,0.07062846429854645,0.06566854135405678
35,,,13.6,,,0.0411,NO,2022-10-04 16:47:00,5371020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,4873904287995.919,3004761141685.7236,0.07078007574991407,0.06568298317876758
36,,,13.6,,,0.0411,NO,2022-10-04 17:47:00,5374620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,4884324032770.001,3005440074416.2,0.0709313939295141,0.0656978244007525
37,,,13.6,,,0.0411,NO,2022-10-04 18:47:00,5378220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,4894723621962.561,3006137185877.431,0.07108241940464094,0.0657130630031647
38,,,13.6,,,0.0411,NO,2022-10-04 19:47:00,5381820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,4905103094561.833,3006852384150.108,0.07123315274149167,0.06572869697668159
39,,,13.6,,,0.0411,NO,2022-10-04 20:47:00,5385420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,4915462489480.637,3007585577657.9805,0.0713835945051681,0.06574472431947975
40,,,13.6,,,0.0411,NO,2022-10-04 21:47:00,5389020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,4925801845556.519,3008336675166.7144,0.07153374525967894,0.06576114303720988
41,,,13.6,,,0.0411,NO,2022-10-04 22:47:00,5392620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,4936121201551.9,3009105585782.747,0.07168360556794194,0.06577795114297183
42,,,13.6,,,0.0411,NO,2022-10-04 23:47:00,5396220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,4946420596154.221,3009892218952.1533,0.07183317599178592,0.0657951466572898
43,,,13.6,,,0.0411,NO,2022-10-05 00:47:00,5399820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,4956700067976.085,3010696484459.5083,0.07198245709195292,0.06581272760808753
44,,,13.6,,,0.0411,NO,2022-10-05 01:47:00,5403420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,4966959655555.407,3011518292426.7593,0.0721314494281003,0.0658306920306635
45,,,13.6,,,0.0411,NO,2022-10-05 02:47:00,5407020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,4977199397355.555,3012357553312.0977,0.07228015355880288,0.06584903796766646
46,,,13.6,,,0.0411,NO,2022-10-05 03:47:00,5410620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,4987419331765.493,3013214177908.837,0.07242857004155495,0.06586776346907072
47,,,13.6,,,0.0411,NO,2022-10-05 04:47:00,5414220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,4997619497099.929,3014088077344.292,0.07257669943277241,0.06588686659215183
48,,,13.6,,,0.0411,NO,2022-10-05 05:47:00,5417820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5007799931599.454,3014979163078.6626,0.07272454228779486,0.065906345401462
49,,,13.6,,,0.0411,NO,2022-10-05 06:47:00,5421420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5017960673430.69,3015887346903.9224,0.07287209916088766,0.06592619796880594
50,,,13.6,,,0.0411,NO,2022-10-05 07:47:00,5425020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5028101760686.431,3016812540942.7075,0.073019370605244,0.06594642237321652
51,,,13.6,,,0.0411,NO,2022-10-05 08:47:00,5428620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5038223231385.783,3017754657647.2134,0.07316635717298706,0.06596701670093062
52,,,13.6,,,0.0411,NO,2022-10-05 09:47:00,5432220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5048325123474.312,3018713609798.0913,0.07331305941517194,0.06598797904536509
53,,,13.6,,,0.0411,NO,2022-10-05 10:47:00,5435820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5058407474824.182,3019689310503.3496,0.07345947788178785,0.06600930750709269
54,,,13.6,,,0.0411,NO,2022-10-05 11:47:00,5439420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5068470323234.298,3020681673197.259,0.07360561312176006,0.06603100019381809
55,,,13.6,,,0.0411,NO,2022-10-05 12:47:00,5443020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5078513706430.45,3021690611639.2607,0.07375146568295211,0.06605305522035416
56,,,13.6,,,0.0411,NO,2022-10-05 13:47:00,5446620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5088537662065.451,3022716039912.879,0.07389703611216768,0.06607547070859802
57,,,13.6,,,0.0411,NO,2022-10-05 14:47:00,5450220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5098542227719.281,3023757872424.6343,0.07404232495515278,0.06609824478750745
58,,,13.6,,,0.0411,NO,2022-10-05 15:47:00,5453820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5108527440899.226,3024816023902.965,0.07418733275659775,0.06612137559307718
59,,,13.6,,,0.0411,NO,2022-10-05 16:47:00,5457420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5118493339040.018,3025890409397.146,0.07433206006013929,0.06614486126831531
60,,,13.6,,,0.0411,NO,2022-10-05 17:47:00,5461020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5128439959503.978,3026980944276.217,0.0744765074083625,0.06616869996321992
61,,,13.6,,,0.0411,NO,2022-10-05 18:47:00,5464620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5138367339581.154,3028087544227.9097,0.07462067534280294,0.06619288983475556
62,,,13.6,,,0.0411,NO,2022-10-05 19:47:00,5468220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5148275516489.464,3029210125257.5815,0.07476456440394863,0.06621742904682996
63,,,13.6,,,0.0411,NO,2022-10-05 20:47:00,5471820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5158164527374.828,3030348603687.15,0.0749081751312421,0.06624231577027075
64,,,13.6,,,0.0411,NO,2022-10-05 21:47:00,5475420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5168034409311.317,3031502896154.0312,0.07505150806308238,0.06626754818280221
65,,,13.6,,,0.0411,NO,2022-10-05 22:47:00,5479020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5177885199301.285,3032672919610.0845,0.07519456373682708,0.06629312446902229
66,,,13.6,,,0.0411,NO,2022-10-05 23:47:00,5482620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5187716934275.511,3033858591320.556,0.07533734268879433,0.06631904282037941
67,,,13.6,,,0.0411,NO,2022-10-06 00:47:00,5486220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5197529651093.334,3035059828863.029,0.07547984545426484,0.06634530143514959
68,,,13.6,,,0.0411,NO,2022-10-06 01:47:00,5489820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5207323386542.797,3036276550126.375,0.07562207256748389,0.06637189851841352
69,,,13.6,,,0.0411,NO,2022-10-06 02:47:00,5493420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5217098177340.778,3037508673309.711,0.07576402456166331,0.06639883228203369
70,,,13.6,,,0.0411,NO,2022-10-06 03:47:00,5497020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5226854060133.136,3038756116921.3574,0.07590570196898357,0.0664261009446317
71,,,13.6,,,0.0411,NO,2022-10-06 04:47:00,5500620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5236591071494.838,3040018799777.8013,0.07604710532059564,0.06645370273156555
72,,,13.6,,,0.0411,NO,2022-10-06 05:47:00,5504220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5246309247930.105,3041296641002.66,0.07618823514662308,0.06648163587490699
73,,,13.6,,,0.0411,NO,2022-10-06 06:47:00,5507820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5256008625872.546,3042589560025.653,0.076329091976164,0.06650989861341908
74,,,13.6,,,0.0411,NO,2022-10-06 07:47:00,5511420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5265689241685.291,3043897476581.5703,0.07646967633729303,0.06653848919253358
75,,,13.6,,,0.0411,NO,2022-10-06 08:47:00,5515020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5275351131661.134,3045220310709.2524,0.0766099887570633,0.0665674058643287
76,,,13.6,,,0.0411,NO,2022-10-06 09:47:00,5518620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5284994332022.663,3046557982750.5645,0.07675002976150848,0.06659664688750665
77,,,13.6,,,0.0411,NO,2022-10-06 10:47:00,5522220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5294618878922.4,3047910413349.3813,0.07688979987564466,0.06662621052737144
78,,,13.6,,,0.0411,NO,2022-10-06 11:47:00,5525820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5304224808442.936,3049277523450.5713,0.07702929962347238,0.06665609505580675
79,,,13.6,,,0.0411,NO,2022-10-06 12:47:00,5529420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5313812156597.06,3050659234298.9844,0.07716852952797851,0.06668629875125368
80,,,13.6,,,0.0411,NO,2022-10-06 13:47:00,5533020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5323380959327.903,3052055467438.4443,0.07730749011113834,0.06671681989868881
81,,,13.6,,,0.0411,NO,2022-10-06 14:47:00,5536620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5332931252509.07,3053466144710.7427,0.07744618189391744,0.06674765678960223
82,,,13.6,,,0.0411,NO,2022-10-06 15:47:00,5540220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5342463071944.771,3054891188254.6377,0.07758460539627367,0.06677880772197556
83,,,13.6,,,0.0411,NO,2022-10-06 16:47:00,5543820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5351976453369.958,3056330520504.854,0.07772276113715906,0.06681027100026016
84,,,13.6,,,0.0411,NO,2022-10-06 17:47:00,5547420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5361471432450.459,3057784064191.089,0.07786064963452183,0.0668420449353554
85,,,13.6,,,0.0411,NO,2022-10-06 18:47:00,5551020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5370948044783.111,3059251742337.018,0.07799827140530828,0.06687412784458684
86,,,13.6,,,0.0411,NO,2022-10-06 19:47:00,5554620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5380406325895.895,3060733478259.306,0.07813562696546478,0.06690651805168478
87,,,13.6,,,0.0411,NO,2022-10-06 20:47:00,5558220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5389846311248.065,3062229195566.6216,0.07827271682993962,0.06693921388676252
88,,,13.6,,,0.0411,NO,2022-10-06 21:47:00,5561820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5399268036230.288,3063738818158.653,0.07840954151268503,0.06697221368629502
89,,,13.6,,,0.0411,NO,2022-10-06 22:47:00,5565420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5408671536164.769,3065262270225.128,0.07854610152665907,0.06700551579309737
90,,,13.6,,,0.0411,NO,2022-10-06 23:47:00,5569020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5418056846305.388,3066799476244.8384,0.07868239738382754,0.06703911855630346
91,,,13.6,,,0.0411,NO,2022-10-07 00:47:00,5572620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5427424001837.832,3068350360984.6646,0.0788184295951659,0.06707302033134474
92,,,13.6,,,0.0411,NO,2022-10-07 01:47:00,5576220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5436773037879.727,3069914849498.6055,0.07895419867066124,0.06710721947992895
93,,,13.6,,,0.0411,NO,2022-10-07 02:47:00,5579820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5446103989480.765,3071492867126.811,0.0790897051193141,0.06714171437001898
94,,,13.6,,,0.0411,NO,2022-10-07 03:47:00,5583420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5455416891622.843,3073084339494.617,0.07922494944914045,0.06717650337581178
95,,,13.6,,,0.0411,NO,2022-10-07 04:47:00,5587020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5464711779220.1875,3074689192511.5845,0.07935993216717357,0.06721158487771736
96,,,13.6,,,0.0411,NO,2022-10-07 05:47:00,5590620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5473988687119.49,3076307352370.54,0.07949465377946598,0.06724695726233783
97,,,13.6,,,0.0411,NO,2022-10-07 06:47:00,5594220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5483247650100.036,3077938745546.6216,0.07962911479109125,0.06728261892244648
98,,,13.6,,,0.0411,NO,2022-10-07 07:47:00,5597820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5492488702873.833,3079583298796.325,0.079763315706146,0.06731856825696705
99,,,13.6,,,0.0411,NO,2022-10-07 08:47:00,5601420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5501711880085.745,3081240939156.5557,0.07989725702775173,0.06735480367095287
100,,,13.6,,,0.0411,NO,2022-10-07 09:47:00,5605020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5510917216313.619,3082911593943.681,0.08003093925805672,0.06739132357556622
101,,,13.6,,,0.0411,NO,2022-10-07 10:47:00,5608620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5520104746068.417,3084595190752.589,0.08016436289823792,0.06742812638805776
102,,,13.6,,,0.0411,NO,2022-10-07 11:47:00,5612220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5529274503794.342,3086291657455.7446,0.0802975284485028,0.06746521053174587
103,,,13.6,,,0.0411,NO,2022-10-07 12:47:00,5615820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5538426523868.972,3088000922202.257,0.08043043640809128,0.06750257443599626
104,,,13.6,,,0.0411,NO,2022-10-07 13:47:00,5619420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5547560840603.385,3089722913416.94,0.08056308727527751,0.06754021653620144
105,,,13.6,,,0.0411,NO,2022-10-07 14:47:00,5623020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5556677488242.288,3091457559799.385,0.0806954815473719,0.06757813527376051
106,,,13.6,,,0.0411,NO,2022-10-07 15:47:00,5626620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5565776500964.148,3093204790323.03,0.08082761972072275,0.06761632909605869
107,,,13.6,,,0.0411,NO,2022-10-07 16:47:00,5630220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5574857912881.318,3094964534234.235,0.08095950229071834,0.0676547964564472
108,,,13.6,,,0.0411,NO,2022-10-07 17:47:00,5633820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5583921758040.165,3096736721051.36,0.08109112975178868,0.06769353581422308
109,,,13.6,,,0.0411,NO,2022-10-07 18:47:00,5637420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5592968070421.197,3098521280563.8438,0.0812225025974073,0.06773254563460908
110,,,13.6,,,0.0411,NO,2022-10-07 19:47:00,5641020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5601996883939.193,3100318142831.2886,0.08135362132009326,0.06777182438873358
111,,,13.6,,,0.0411,NO,2022-10-07 20:47:00,5644620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5611008232443.327,3102127238182.546,0.08148448641141283,0.0678113705536107
112,,,13.6,,,0.0411,NO,2022-10-07 21:47:00,5648220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5620002149717.298,3103948497214.805,0.0816150983619815,0.06785118261212027
113,,,13.6,,,0.0411,NO,2022-10-07 22:47:00,5651820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5628978669479.452,3105781850792.6865,0.08174545766146563,0.0678912590529881
114,,,13.6,,,0.0411,NO,2022-10-07 23:47:00,5655420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5637937825382.915,3107627230047.336,0.08187556479858447,0.06793159837076614
115,,,13.6,,,0.0411,NO,2022-10-08 00:47:00,5659020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5646879651015.714,3109484566375.5215,0.08200542026111188,0.06797219906581277
116,,,13.6,,,0.0411,NO,2022-10-08 01:47:00,5662620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5655804179900.904,3111353791438.7354,0.08213502453587818,0.0680130596442731
117,,,13.6,,,0.0411,NO,2022-10-08 02:47:00,5666220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5664711445496.696,3113234837162.2974,0.08226437810877199,0.06805417861805944
118,,,13.6,,,0.0411,NO,2022-10-08 03:47:00,5669820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5673601481196.578,3115127635734.4604,0.08239348146474204,0.06809555450483173
119,,,13.6,,,0.0411,NO,2022-10-08 04:47:00,5673420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5682474320329.445,3117032119605.5205,0.082522335087799,0.06813718582797806
120,,,13.6,,,0.0411,NO,2022-10-08 05:47:00,5677020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5691329996159.721,3118948221486.9287,0.08265093946101727,0.0681790711165953
